 "'AS-IS'" 1 
 "ACTUAL" 1 (L 5115, off 18) 
 "other" 58 (L 85, off 54) (L 191, off 24) (L 260, off 4) (L 317, off 31) (L 404, off 63) (L 421, off 0) (L 513, off 57) (L 826, off 31) (L 1132, off 10) (L 1152, off 4) (L 1158, off 0) (L 1181, off 0) (L 1260, off 63) (L 1462, off 47) (L 1477, off 32) (L 1770, off 45) (L 1782, off 4) (L 2141, off 54) (L 2169, off 38) (L 2605, off 37) (L 2788, off 31) (L 2825, off 32) (L 2829, off 0) (L 2835, off 11) (L 2837, off 19) (L 2839, off 25) (L 3146, off 61) (L 3336, off 52) (L 3534, off 61) (L 3574, off 50) (L 3659, off 0) (L 3660, off 5) (L 3923, off 26) (L 4027, off 4) (L 4141, off 41) (L 4159, off 32) (L 4216, off 17) (L 4259, off 63) (L 4267, off 65) (L 4313, off 49) (L 4373, off 66) (L 4436, off 29) (L 4507, off 39) (L 4544, off 52) (L 4728, off 41) (L 4938, off 8) (L 4989, off 52) (L 4996, off 57) (L 5028, off 12) (L 5039, off 61) (L 5040, off 25) (L 5044, off 62) (L 5074, off 50) (L 5082, off 22) (L 5100, off 51) (L 5101, off 54) (L 5108, off 32) (L 5232, off 62) 
 "rocks" 58 (L 158, off 37) (L 166, off 7) (L 169, off 33) (L 180, off 0) (L 185, off 24) (L 232, off 0) (L 432, off 14) (L 647, off 36) (L 689, off 19) (L 756, off 20) (L 949, off 62) (L 983, off 10) (L 983, off 43) (L 993, off 0) (L 1042, off 0) (L 1226, off 0) (L 1237, off 60) (L 1501, off 64) (L 1503, off 14) (L 1506, off 35) (L 1523, off 22) (L 1556, off 44) (L 1650, off 46) (L 1725, off 0) (L 1781, off 24) (L 1839, off 35) (L 1856, off 55) (L 1919, off 15) (L 2162, off 29) (L 2169, off 27) (L 2218, off 23) (L 2281, off 18) (L 2342, off 7) (L 2654, off 45) (L 2963, off 25) (L 3007, off 27) (L 3054, off 0) (L 3166, off 58) (L 3284, off 38) (L 3372, off 26) (L 3450, off 23) (L 3453, off 37) (L 3546, off 41) (L 3601, off 41) (L 3630, off 26) (L 3905, off 46) (L 3989, off 7) (L 4378, off 46) (L 4591, off 0) (L 4647, off 23) (L 4687, off 11) (L 4698, off 29) (L 4699, off 40) (L 4762, off 19) (L 4762, off 56) (L 4771, off 32) (L 4773, off 0) (L 4815, off 37) 
 "two" 58 (L 206, off 0) (L 248, off 53) (L 249, off 32) (L 558, off 30) (L 592, off 57) (L 678, off 22) (L 695, off 9) (L 727, off 61) (L 809, off 57) (L 1039, off 4) (L 1106, off 32) (L 1106, off 47) (L 1193, off 59) (L 1316, off 31) (L 1322, off 4) (L 1724, off 60) (L 1732, off 56) (L 1852, off 67) (L 2187, off 36) (L 2264, off 51) (L 2334, off 18) (L 2455, off 61) (L 2562, off 50) (L 2607, off 52) (L 2807, off 51) (L 2810, off 4) (L 2814, off 59) (L 2816, off 21) (L 2836, off 61) (L 2838, off 27) (L 2842, off 11) (L 2913, off 27) (L 3086, off 52) (L 3569, off 4) (L 3574, off 4) (L 3598, off 17) (L 3640, off 68) (L 3817, off 7) (L 3935, off 24) (L 3939, off 54) (L 3949, off 56) (L 3980, off 44) (L 4244, off 41) (L 4252, off 50) (L 4311, off 31) (L 4377, off 4) (L 4380, off 38) (L 4507, off 45) (L 4516, off 52) (L 4519, off 10) (L 4519, off 47) (L 4535, off 44) (L 4728, off 22) (L 4789, off 26) (L 4792, off 55) (L 4797, off 49) (L 4836, off 50) (L 4846, off 23) 
 "white" 58 (L 452, off 51) (L 663, off 0) (L 676, off 57) (L 924, off 27) (L 942, off 24) (L 970, off 57) (L 984, off 29) (L 986, off 60) (L 998, off 26) (L 999, off 39) (L 1077, off 54) (L 1131, off 0) (L 1141, off 23) (L 1457, off 60) (L 1519, off 13) (L 1520, off 58) (L 1531, off 33) (L 1531, off 66) (L 1543, off 17) (L 1685, off 33) (L 1687, off 0) (L 1764, off 51) (L 1918, off 56) (L 1997, off 55) (L 2080, off 0) (L 2106, off 22) (L 2115, off 57) (L 2135, off 31) (L 2136, off 57) (L 2139, off 58) (L 2158, off 47) (L 2184, off 0) (L 2203, off 0) (L 2209, off 9) (L 2260, off 36) (L 2321, off 52) (L 2382, off 40) (L 2438, off 65) (L 2484, off 4) (L 2918, off 16) (L 3022, off 8) (L 3250, off 47) (L 3251, off 11) (L 3260, off 52) (L 3274, off 0) (L 3307, off 4) (L 3311, off 50) (L 3314, off 23) (L 3369, off 16) (L 3376, off 25) (L 3606, off 48) (L 3628, off 0) (L 3669, off 66) (L 4280, off 47) (L 4360, off 49) (L 4608, off 25) (L 4654, off 45) (L 4842, off 11) 
 "ground" 59 (L 156, off 53) (L 194, off 46) (L 413, off 21) (L 426, off 0) (L 426, off 21) (L 432, off 59) (L 607, off 25) (L 657, off 0) (L 682, off 9) (L 849, off 9) (L 984, off 54) (L 992, off 24) (L 1013, off 37) (L 1085, off 12) (L 1134, off 16) (L 1310, off 23) (L 1557, off 18) (L 1603, off 43) (L 1608, off 51) (L 1850, off 28) (L 1859, off 4) (L 1862, off 64) (L 1905, off 10) (L 1954, off 59) (L 2041, off 0) (L 2095, off 46) (L 2109, off 45) (L 2216, off 46) (L 2413, off 5) (L 2417, off 0) (L 2518, off 18) (L 2617, off 62) (L 2642, off 49) (L 2672, off 39) (L 2723, off 0) (L 2735, off 33) (L 2743, off 26) (L 2818, off 64) (L 2828, off 44) (L 2921, off 60) (L 3172, off 20) (L 3293, off 63) (L 3299, off 30) (L 3320, off 51) (L 3472, off 38) (L 3560, off 57) (L 3584, off 0) (L 3592, off 15) (L 3604, off 0) (L 3708, off 35) (L 3872, off 17) (L 4117, off 41) (L 4155, off 50) (L 4250, off 61) (L 4444, off 13) (L 4489, off 22) (L 4553, off 41) (L 4768, off 54) (L 4802, off 26) 
 "horse" 59 (L 232, off 34) (L 277, off 28) (L 357, off 35) (L 817, off 21) (L 827, off 36) (L 842, off 16) (L 1146, off 57) (L 1150, off 37) (L 1281, off 11) (L 1327, off 64) (L 1401, off 0) (L 1525, off 14) (L 1573, off 17) (L 1621, off 40) (L 1643, off 15) (L 1654, off 0) (L 1656, off 61) (L 1670, off 55) (L 1779, off 60) (L 1837, off 16) (L 1884, off 47) (L 1945, off 12) (L 1960, off 29) (L 2227, off 46) (L 2428, off 43) (L 2540, off 11) (L 2541, off 57) (L 2580, off 40) (L 2602, off 49) (L 2614, off 0) (L 2705, off 28) (L 2876, off 24) (L 2932, off 3) (L 2938, off 46) (L 3018, off 27) (L 3021, off 51) (L 3032, off 20) (L 3207, off 50) (L 3473, off 63) (L 3801, off 58) (L 3918, off 56) (L 4042, off 14) (L 4067, off 17) (L 4091, off 7) (L 4106, off 41) (L 4167, off 0) (L 4172, off 27) (L 4199, off 17) (L 4202, off 32) (L 4405, off 22) (L 4412, off 30) (L 4534, off 63) (L 4552, off 5) (L 4637, off 38) (L 4712, off 24) (L 4720, off 24) (L 4736, off 65) (L 4742, off 12) (L 4867, off 39) 
 "until" 59 (L 280, off 19) (L 317, off 0) (L 327, off 13) (L 416, off 22) (L 518, off 41) (L 569, off 0) (L 598, off 52) (L 770, off 14) (L 985, off 47) (L 993, off 40) (L 1311, off 38) (L 1381, off 48) (L 1418, off 35) (L 1478, off 34) (L 1489, off 39) (L 1500, off 27) (L 1510, off 40) (L 1831, off 26) (L 1853, off 36) (L 1864, off 13) (L 1931, off 22) (L 1948, off 22) (L 2099, off 37) (L 2170, off 46) (L 2252, off 43) (L 2341, off 45) (L 2398, off 21) (L 2400, off 21) (L 2576, off 14) (L 2637, off 25) (L 2769, off 36) (L 2857, off 22) (L 2884, off 48) (L 3006, off 42) (L 3064, off 46) (L 3199, off 13) (L 3238, off 62) (L 3317, off 15) (L 3551, off 16) (L 3667, off 28) (L 3761, off 40) (L 3888, off 0) (L 3919, off 0) (L 3938, off 34) (L 3976, off 20) (L 4084, off 49) (L 4197, off 12) (L 4206, off 51) (L 4271, off 27) (L 4289, off 25) (L 4390, off 11) (L 4400, off 36) (L 4525, off 35) (L 4530, off 22) (L 4668, off 43) (L 4675, off 13) (L 4808, off 15) (L 4852, off 6) (L 4863, off 45) 
 "work" 59 (L 162, off 40) (L 1194, off 14) (L 2049, off 38) (L 2051, off 34) (L 2082, off 52) (L 2432, off 16) (L 2758, off 41) (L 2779, off 61) (L 3101, off 0) (L 3338, off 16) (L 3463, off 33) (L 3840, off 37) (L 3888, off 10) (L 4057, off 0) (L 4544, off 58) (L 4937, off 64) (L 4938, off 14) (L 4948, off 11) (L 4954, off 24) (L 4959, off 52) (L 4972, off 11) (L 4975, off 19) (L 4980, off 4) (L 4981, off 13) (L 4985, off 26) (L 4989, off 40) (L 4990, off 13) (L 4991, off 28) (L 4998, off 44) (L 4998, off 54) (L 5008, off 57) (L 5010, off 53) (L 5012, off 64) (L 5014, off 0) (L 5015, off 54) (L 5019, off 57) (L 5024, off 66) (L 5027, off 24) (L 5028, off 0) (L 5028, off 18) (L 5031, off 11) (L 5031, off 48) (L 5036, off 47) (L 5039, off 44) (L 5044, off 16) (L 5078, off 22) (L 5079, off 16) (L 5080, off 23) (L 5086, off 11) (L 5109, off 24) (L 5120, off 26) (L 5122, off 51) (L 5123, off 13) (L 5125, off 14) (L 5126, off 29) (L 5128, off 12) (L 5133, off 25) (L 5153, off 0) (L 5154, off 21) 
 "like" 60 (L 165, off 35) (L 169, off 52) (L 207, off 52) (L 211, off 44) (L 278, off 9) (L 284, off 17) (L 312, off 29) (L 312, off 61) (L 478, off 34) (L 485, off 27) (L 628, off 27) (L 637, off 19) (L 735, off 31) (L 916, off 16) (L 971, off 14) (L 999, off 34) (L 1012, off 6) (L 1335, off 63) (L 1460, off 35) (L 1469, off 8) (L 1530, off 37) (L 1616, off 39) (L 1688, off 32) (L 1766, off 57) (L 2035, off 37) (L 2069, off 52) (L 2092, off 24) (L 2183, off 10) (L 2184, off 18) (L 2188, off 21) (L 2248, off 65) (L 2320, off 28) (L 2543, off 7) (L 2712, off 29) (L 2750, off 47) (L 2901, off 65) (L 2908, off 24) (L 3274, off 54) (L 3291, off 39) (L 3304, off 58) (L 3501, off 51) (L 3574, off 14) (L 3618, off 47) (L 3694, off 10) (L 3873, off 42) (L 3964, off 24) (L 4007, off 29) (L 4023, off 6) (L 4037, off 66) (L 4047, off 27) (L 4075, off 6) (L 4278, off 66) (L 4483, off 60) (L 4484, off 27) (L 4639, off 45) (L 4646, off 27) (L 4663, off 65) (L 4714, off 55) (L 4752, off 57) (L 4824, off 23) 
 "spruce" 60 (L 172, off 51) (L 396, off 12) (L 407, off 16) (L 429, off 64) (L 447, off 45) (L 465, off 36) (L 539, off 52) (L 622, off 48) (L 715, off 31) (L 771, off 4) (L 1805, off 49) (L 2084, off 32) (L 2090, off 38) (L 2091, off 9) (L 2094, off 32) (L 2130, off 53) (L 2140, off 33) (L 2192, off 45) (L 2201, off 37) (L 2203, off 39) (L 2313, off 10) (L 2318, off 53) (L 2435, off 0) (L 2452, off 0) (L 2488, off 36) (L 2512, off 4) (L 2528, off 48) (L 2572, off 51) (L 2638, off 19) (L 2681, off 39) (L 2790, off 43) (L 2795, off 57) (L 2814, off 18) (L 2819, off 61) (L 2831, off 64) (L 2839, off 63) (L 3257, off 18) (L 3265, off 35) (L 3290, off 18) (L 3311, off 12) (L 3348, off 14) (L 3365, off 43) (L 3368, off 22) (L 3406, off 14) (L 3417, off 30) (L 3471, off 22) (L 3479, off 17) (L 3600, off 49) (L 3669, off 25) (L 3682, off 31) (L 3769, off 32) (L 3777, off 58) (L 3864, off 40) (L 3903, off 56) (L 4247, off 4) (L 4303, off 62) (L 4391, off 44) (L 4680, off 4) (L 4712, off 3) (L 4839, off 43) 
 "pinto" 62 (L 1267, off 52) (L 1284, off 21) (L 3032, off 38) (L 3038, off 64) (L 3067, off 50) (L 3074, off 20) (L 3077, off 17) (L 3113, off 16) (L 3134, off 55) (L 3136, off 4) (L 3139, off 37) (L 3141, off 34) (L 3145, off 26) (L 3148, off 13) (L 3233, off 22) (L 3533, off 34) (L 3538, off 15) (L 3540, off 43) (L 3543, off 0) (L 3556, off 43) (L 3560, off 17) (L 3561, off 27) (L 3636, off 13) (L 3640, off 9) (L 3648, off 57) (L 3650, off 54) (L 3658, off 26) (L 3679, off 23) (L 3701, off 51) (L 3709, off 11) (L 3752, off 4) (L 3778, off 64) (L 3902, off 24) (L 3912, off 59) (L 3949, off 4) (L 3951, off 48) (L 3992, off 29) (L 4116, off 49) (L 4136, off 40) (L 4148, off 51) (L 4156, off 53) (L 4184, off 0) (L 4193, off 47) (L 4208, off 28) (L 4211, off 31) (L 4215, off 26) (L 4218, off 4) (L 4246, off 33) (L 4326, off 0) (L 4358, off 31) (L 4366, off 37) (L 4386, off 26) (L 4390, off 66) (L 4556, off 58) (L 4574, off 4) (L 4585, off 4) (L 4589, off 28) (L 4713, off 26) (L 4769, off 15) (L 4791, off 0) (L 4805, off 51) (L 4810, off 17) 
 "deep" 63 (L 220, off 7) (L 404, off 11) (L 517, off 24) (L 528, off 18) (L 536, off 40) (L 598, off 0) (L 717, off 24) (L 719, off 19) (L 910, off 39) (L 971, off 37) (L 996, off 51) (L 1053, off 63) (L 1061, off 20) (L 1357, off 49) (L 1381, off 64) (L 1401, off 20) (L 1469, off 13) (L 1472, off 26) (L 1517, off 13) (L 1566, off 19) (L 1595, off 30) (L 1621, off 0) (L 1708, off 12) (L 1723, off 57) (L 1805, off 26) (L 1816, off 42) (L 2027, off 47) (L 2084, off 64) (L 2093, off 2) (L 2109, off 62) (L 2110, off 34) (L 2119, off 4) (L 2119, off 27) (L 2141, off 19) (L 2162, off 67) (L 2177, off 21) (L 2189, off 0) (L 2213, off 21) (L 2217, off 15) (L 2221, off 37) (L 2338, off 33) (L 2345, off 34) (L 2383, off 30) (L 2526, off 56) (L 2572, off 26) (L 2588, off 25) (L 2636, off 23) (L 2817, off 55) (L 3052, off 30) (L 3138, off 39) (L 3271, off 23) (L 3281, off 29) (L 3302, off 0) (L 3322, off 14) (L 3329, off 49) (L 3341, off 50) (L 3661, off 66) (L 3691, off 58) (L 4083, off 4) (L 4142, off 5) (L 4283, off 19) (L 4565, off 27) (L 4827, off 60) 
 "long" 66 (L 176, off 49) (L 531, off 12) (L 661, off 21) (L 773, off 65) (L 822, off 38) (L 942, off 4) (L 1021, off 66) (L 1091, off 6) (L 1092, off 30) (L 1117, off 0) (L 1147, off 55) (L 1160, off 41) (L 1180, off 0) (L 1224, off 0) (L 1481, off 36) (L 1528, off 59) (L 1579, off 32) (L 1620, off 53) (L 1663, off 12) (L 1689, off 31) (L 1803, off 48) (L 1814, off 5) (L 1832, off 38) (L 1833, off 10) (L 1841, off 60) (L 1897, off 58) (L 1942, off 21) (L 1970, off 36) (L 2001, off 40) (L 2099, off 8) (L 2294, off 45) (L 2394, off 47) (L 2447, off 40) (L 2517, off 0) (L 2540, off 23) (L 2558, off 15) (L 2774, off 0) (L 2774, off 14) (L 2873, off 29) (L 2879, off 17) (L 2924, off 13) (L 2982, off 15) (L 3055, off 47) (L 3191, off 39) (L 3225, off 0) (L 3231, off 34) (L 3239, off 24) (L 3253, off 0) (L 3387, off 43) (L 3503, off 63) (L 3684, off 0) (L 3697, off 14) (L 3726, off 31) (L 3859, off 52) (L 3997, off 55) (L 4114, off 0) (L 4208, off 7) (L 4210, off 67) (L 4222, off 67) (L 4257, off 4) (L 4452, off 15) (L 4477, off 6) (L 4654, off 23) (L 4728, off 6) (L 4800, off 35) (L 4975, off 27) 
 "above" 67 (L 446, off 63) (L 505, off 42) (L 621, off 13) (L 687, off 52) (L 730, off 65) (L 971, off 27) (L 1025, off 65) (L 1069, off 63) (L 1090, off 11) (L 1095, off 13) (L 1298, off 24) (L 1377, off 0) (L 1424, off 42) (L 1426, off 31) (L 1582, off 63) (L 1586, off 33) (L 1588, off 27) (L 1595, off 40) (L 1597, off 53) (L 1619, off 28) (L 1738, off 64) (L 1925, off 8) (L 1930, off 62) (L 1997, off 0) (L 1997, off 32) (L 2248, off 32) (L 2268, off 41) (L 2272, off 0) (L 2274, off 54) (L 2279, off 66) (L 2382, off 34) (L 2557, off 62) (L 2732, off 6) (L 2790, off 8) (L 2791, off 35) (L 2793, off 42) (L 2797, off 4) (L 2805, off 22) (L 2828, off 0) (L 2857, off 63) (L 3004, off 22) (L 3005, off 36) (L 3026, off 14) (L 3026, off 61) (L 3058, off 19) (L 3061, off 0) (L 3195, off 34) (L 3269, off 28) (L 3272, off 61) (L 3279, off 13) (L 3298, off 38) (L 3366, off 7) (L 3489, off 63) (L 3491, off 0) (L 3537, off 41) (L 4139, off 13) (L 4140, off 25) (L 4145, off 0) (L 4152, off 58) (L 4198, off 0) (L 4281, off 17) (L 4284, off 63) (L 4296, off 13) (L 4381, off 51) (L 4388, off 26) (L 4832, off 13) (L 4840, off 6) 
 "canyon" 69 (L 598, off 28) (L 602, off 60) (L 604, off 37) (L 625, off 0) (L 642, off 0) (L 939, off 27) (L 947, off 16) (L 996, off 56) (L 1007, off 65) (L 1015, off 36) (L 1016, off 14) (L 1041, off 9) (L 1120, off 7) (L 1247, off 21) (L 1265, off 0) (L 1308, off 7) (L 1357, off 54) (L 1369, off 49) (L 1371, off 56) (L 1376, off 7) (L 1391, off 0) (L 1394, off 57) (L 1397, off 16) (L 1401, off 25) (L 1411, off 5) (L 1416, off 52) (L 1419, off 63) (L 1423, off 14) (L 1428, off 51) (L 1433, off 7) (L 1447, off 0) (L 1447, off 60) (L 1451, off 50) (L 1670, off 11) (L 1674, off 34) (L 1682, off 4) (L 1697, off 62) (L 1731, off 31) (L 1803, off 34) (L 1833, off 51) (L 1925, off 18) (L 2163, off 0) (L 2374, off 57) (L 2386, off 24) (L 2526, off 61) (L 2716, off 17) (L 2736, off 42) (L 2754, off 59) (L 2910, off 64) (L 3006, off 7) (L 3030, off 45) (L 3033, off 27) (L 3054, off 23) (L 3274, off 47) (L 3303, off 9) (L 3346, off 39) (L 3411, off 19) (L 3532, off 56) (L 3586, off 26) (L 3593, off 22) (L 3608, off 53) (L 3944, off 10) (L 4142, off 10) (L 4207, off 16) (L 4215, off 0) (L 4219, off 33) (L 4229, off 12) (L 4238, off 20) (L 4710, off 14) 
 "feet" 69 (L 149, off 66) (L 261, off 46) (L 368, off 22) (L 568, off 22) (L 686, off 4) (L 791, off 14) (L 1097, off 66) (L 1312, off 30) (L 1542, off 31) (L 1593, off 52) (L 1612, off 9) (L 1619, off 23) (L 1630, off 17) (L 1632, off 0) (L 1688, off 16) (L 1718, off 35) (L 1775, off 4) (L 1778, off 32) (L 1834, off 56) (L 1840, off 32) (L 1846, off 0) (L 1907, off 58) (L 1923, off 18) (L 1960, off 0) (L 2131, off 30) (L 2132, off 13) (L 2217, off 10) (L 2221, off 32) (L 2344, off 30) (L 2362, off 55) (L 2388, off 55) (L 2450, off 54) (L 2457, off 50) (L 2480, off 18) (L 2498, off 43) (L 2694, off 54) (L 2729, off 21) (L 2801, off 32) (L 2824, off 38) (L 3059, off 58) (L 3070, off 29) (L 3141, off 0) (L 3157, off 44) (L 3183, off 58) (L 3191, off 7) (L 3209, off 7) (L 3287, off 38) (L 3290, off 62) (L 3539, off 15) (L 3594, off 39) (L 3605, off 46) (L 3608, off 5) (L 3611, off 9) (L 3616, off 44) (L 3621, off 48) (L 3631, off 27) (L 3702, off 39) (L 3713, off 42) (L 3735, off 65) (L 3739, off 61) (L 3750, off 25) (L 3904, off 61) (L 3951, off 66) (L 4313, off 63) (L 4344, off 4) (L 4351, off 41) (L 4704, off 67) (L 4801, off 19) (L 4842, off 50) 
 "horses" 69 (L 275, off 11) (L 275, off 31) (L 405, off 0) (L 449, off 0) (L 451, off 33) (L 478, off 44) (L 507, off 53) (L 558, off 34) (L 602, off 9) (L 702, off 20) (L 905, off 18) (L 922, off 42) (L 994, off 38) (L 999, off 45) (L 1019, off 9) (L 1030, off 63) (L 1045, off 23) (L 1165, off 23) (L 1175, off 46) (L 1223, off 40) (L 1238, off 25) (L 1250, off 47) (L 1257, off 33) (L 1261, off 0) (L 1296, off 60) (L 1306, off 17) (L 1310, off 0) (L 1318, off 57) (L 1382, off 58) (L 1416, off 9) (L 1444, off 28) (L 1446, off 7) (L 1477, off 38) (L 1857, off 43) (L 1873, off 12) (L 1927, off 37) (L 1999, off 19) (L 2085, off 11) (L 2134, off 0) (L 2195, off 62) (L 2218, off 50) (L 2220, off 0) (L 2222, off 0) (L 2264, off 55) (L 3089, off 10) (L 3195, off 27) (L 3671, off 52) (L 3690, off 41) (L 3738, off 58) (L 3796, off 48) (L 3807, off 48) (L 3812, off 32) (L 3852, off 37) (L 3871, off 38) (L 3896, off 15) (L 3898, off 26) (L 3955, off 17) (L 4084, off 29) (L 4100, off 43) (L 4115, off 26) (L 4244, off 45) (L 4252, off 54) (L 4377, off 8) (L 4433, off 61) (L 4556, off 27) (L 4595, off 25) (L 4720, off 63) (L 4724, off 28) (L 4846, off 27) 
 "there" 70 (L 49, off 8) (L 166, off 13) (L 194, off 5) (L 391, off 18) (L 462, off 4) (L 472, off 60) (L 716, off 30) (L 727, off 7) (L 751, off 33) (L 803, off 22) (L 809, off 46) (L 849, off 16) (L 915, off 14) (L 1148, off 0) (L 1213, off 55) (L 1268, off 54) (L 1404, off 0) (L 1469, off 46) (L 1472, off 56) (L 1483, off 34) (L 1585, off 0) (L 1653, off 8) (L 1704, off 0) (L 1828, off 49) (L 1852, off 47) (L 1883, off 43) (L 1891, off 0) (L 2048, off 53) (L 2054, off 53) (L 2235, off 0) (L 2353, off 32) (L 2356, off 9) (L 2441, off 25) (L 2502, off 25) (L 2573, off 53) (L 2608, off 14) (L 2665, off 51) (L 2666, off 62) (L 2907, off 4) (L 2907, off 25) (L 2964, off 36) (L 3004, off 0) (L 3032, off 12) (L 3060, off 56) (L 3252, off 18) (L 3368, off 39) (L 3444, off 25) (L 3521, off 19) (L 3634, off 33) (L 3682, off 64) (L 3722, off 33) (L 3769, off 22) (L 3796, off 18) (L 3797, off 42) (L 3868, off 15) (L 3970, off 37) (L 3994, off 63) (L 4136, off 29) (L 4216, off 4) (L 4262, off 8) (L 4359, off 20) (L 4382, off 55) (L 4425, off 51) (L 4493, off 9) (L 4503, off 46) (L 4560, off 38) (L 4689, off 4) (L 4757, off 64) (L 4762, off 25) (L 4835, off 49) 
 "time" 70 (L 227, off 13) (L 405, off 16) (L 488, off 52) (L 533, off 52) (L 774, off 0) (L 790, off 63) (L 1055, off 36) (L 1092, off 35) (L 1094, off 29) (L 1147, off 60) (L 1160, off 46) (L 1328, off 29) (L 1340, off 5) (L 1443, off 0) (L 1470, off 48) (L 1579, off 37) (L 1618, off 33) (L 1635, off 0) (L 1655, off 63) (L 1667, off 46) (L 1678, off 8) (L 1725, off 41) (L 1752, off 66) (L 1806, off 64) (L 1841, off 65) (L 1940, off 4) (L 1986, off 5) (L 2049, off 6) (L 2394, off 52) (L 2447, off 45) (L 2475, off 34) (L 2492, off 35) (L 2571, off 46) (L 2612, off 54) (L 2619, off 29) (L 2656, off 39) (L 2661, off 65) (L 2684, off 0) (L 2685, off 46) (L 2705, off 48) (L 2902, off 55) (L 2989, off 42) (L 3121, off 45) (L 3191, off 44) (L 3201, off 51) (L 3205, off 12) (L 3225, off 20) (L 3321, off 28) (L 3337, off 0) (L 3361, off 37) (L 3372, off 46) (L 3449, off 56) (L 3512, off 0) (L 3587, off 10) (L 3739, off 36) (L 3740, off 19) (L 4211, off 0) (L 4214, off 2) (L 4263, off 57) (L 4271, off 22) (L 4333, off 41) (L 4339, off 56) (L 4346, off 0) (L 4500, off 32) (L 4545, off 39) (L 4654, off 28) (L 4657, off 55) (L 4664, off 37) (L 4756, off 22) (L 4758, off 46) 
 "all" 71 (L 192, off 33) (L 214, off 20) (L 473, off 26) (L 562, off 5) (L 726, off 57) (L 840, off 59) (L 934, off 29) (L 1172, off 5) (L 1175, off 57) (L 1486, off 8) (L 1531, off 9) (L 1648, off 34) (L 1693, off 23) (L 1717, off 57) (L 1743, off 51) (L 1796, off 66) (L 1871, off 51) (L 1944, off 28) (L 1960, off 43) (L 2029, off 6) (L 2085, off 50) (L 2215, off 42) (L 2433, off 37) (L 2573, off 49) (L 2752, off 44) (L 2981, off 19) (L 3313, off 66) (L 3326, off 10) (L 3344, off 46) (L 3382, off 20) (L 3400, off 47) (L 3433, off 65) (L 3495, off 3) (L 3517, off 57) (L 3767, off 7) (L 3815, off 47) (L 3845, off 54) (L 3964, off 29) (L 3976, off 26) (L 3996, off 45) (L 4057, off 59) (L 4137, off 38) (L 4293, off 9) (L 4331, off 35) (L 4372, off 12) (L 4486, off 41) (L 4501, off 51) (L 4505, off 50) (L 4543, off 30) (L 4550, off 63) (L 4556, off 14) (L 4684, off 48) (L 4799, off 8) (L 4902, off 9) (L 4939, off 38) (L 4949, off 11) (L 4950, off 66) (L 4952, off 0) (L 4970, off 39) (L 4975, off 35) (L 4994, off 30) (L 5023, off 40) (L 5073, off 13) (L 5074, off 21) (L 5074, off 36) (L 5082, off 18) (L 5109, off 60) (L 5150, off 14) (L 5163, off 10) (L 5214, off 38) (L 5247, off 10) 
 "before" 71 (L 160, off 60) (L 206, off 38) (L 264, off 19) (L 564, off 40) (L 691, off 41) (L 976, off 25) (L 978, off 21) (L 1002, off 53) (L 1100, off 0) (L 1133, off 11) (L 1148, off 23) (L 1151, off 0) (L 1476, off 12) (L 1538, off 40) (L 1582, off 13) (L 1632, off 5) (L 1704, off 45) (L 1747, off 50) (L 1753, off 26) (L 1755, off 65) (L 1890, off 0) (L 1909, off 5) (L 1935, off 28) (L 2011, off 58) (L 2040, off 29) (L 2069, off 60) (L 2083, off 17) (L 2145, off 36) (L 2155, off 5) (L 2309, off 61) (L 2452, off 64) (L 2458, off 19) (L 2517, off 5) (L 2559, off 39) (L 2571, off 0) (L 2593, off 12) (L 2604, off 58) (L 2788, off 24) (L 2915, off 31) (L 3100, off 0) (L 3154, off 0) (L 3194, off 6) (L 3225, off 5) (L 3305, off 0) (L 3318, off 0) (L 3341, off 19) (L 3346, off 17) (L 3357, off 11) (L 3398, off 0) (L 3404, off 5) (L 3479, off 49) (L 3497, off 30) (L 3512, off 50) (L 3655, off 6) (L 3757, off 49) (L 3896, off 57) (L 3928, off 0) (L 3971, off 25) (L 4174, off 60) (L 4283, off 0) (L 4335, off 43) (L 4412, off 36) (L 4487, off 34) (L 4507, off 28) (L 4599, off 26) (L 4637, off 51) (L 4651, off 20) (L 4698, off 35) (L 4741, off 55) (L 4776, off 24) (L 4988, off 0) 
