 "'AS-IS'"
 "ACTUAL"(L 5115, off 18) 
 "side"(L 162, off 15) (L 173, off 19) (L 240, off 38) (L 477, off 17) (L 624, off 13) (L 992, off 60) (L 1158, off 6) (L 1158, off 25) (L 1159, off 39) (L 1288, off 17) (L 1411, off 0) (L 1416, off 47) (L 1446, off 60) (L 1461, off 0) (L 1461, off 8) (L 1502, off 62) (L 1525, off 51) (L 1528, off 9) (L 1618, off 14) (L 1638, off 22) (L 1651, off 13) (L 1669, off 25) (L 1794, off 0) (L 1809, off 49) (L 1810, off 49) (L 1843, off 65) (L 1851, off 62) (L 1854, off 13) (L 1918, off 46) (L 1988, off 13) (L 2110, off 8) (L 2124, off 61) (L 2188, off 10) (L 2210, off 9) (L 2302, off 30) (L 2315, off 21) (L 2331, off 20) (L 2428, off 18) (L 2632, off 32) (L 2736, off 30) (L 2746, off 34) (L 2754, off 47) (L 2891, off 8) (L 3139, off 59) (L 3157, off 4) (L 3220, off 53) (L 3502, off 37) (L 3545, off 13) (L 3622, off 12) (L 3652, off 4) (L 3703, off 52) (L 3865, off 10) (L 3887, off 27) (L 3889, off 60) (L 3922, off 66) (L 3938, off 29) (L 4010, off 56) (L 4047, off 67) (L 4048, off 3) (L 4111, off 4) (L 4141, off 17) (L 4149, off 33) (L 4160, off 41) (L 4184, off 13) (L 4238, off 8) (L 4325, off 13) (L 4342, off 32) (L 4346, off 32) (L 4358, off 50) (L 4380, off 61) (L 4382, off 49) 
 "about"(L 39, off 29) (L 169, off 17) (L 184, off 41) (L 195, off 64) (L 207, off 24) (L 348, off 18) (L 371, off 22) (L 539, off 15) (L 763, off 53) (L 797, off 13) (L 1151, off 48) (L 1152, off 14) (L 1205, off 12) (L 1207, off 48) (L 1346, off 18) (L 1347, off 42) (L 1701, off 56) (L 1749, off 42) (L 1759, off 12) (L 1867, off 48) (L 1878, off 14) (L 2000, off 6) (L 2011, off 38) (L 2047, off 20) (L 2068, off 25) (L 2190, off 8) (L 2353, off 64) (L 2548, off 28) (L 2550, off 55) (L 2556, off 12) (L 2632, off 47) (L 2696, off 43) (L 2700, off 30) (L 2811, off 56) (L 2926, off 23) (L 2988, off 55) (L 3110, off 57) (L 3161, off 0) (L 3174, off 24) (L 3205, off 38) (L 3239, off 51) (L 3239, off 63) (L 3371, off 40) (L 3454, off 50) (L 3458, off 60) (L 3485, off 57) (L 3506, off 43) (L 3553, off 14) (L 3555, off 57) (L 3626, off 17) (L 3714, off 8) (L 3744, off 16) (L 3759, off 52) (L 3961, off 54) (L 4094, off 65) (L 4130, off 12) (L 4135, off 55) (L 4362, off 47) (L 4368, off 12) (L 4374, off 13) (L 4493, off 43) (L 4515, off 28) (L 4665, off 0) (L 4667, off 6) (L 4814, off 25) (L 4816, off 11) (L 5066, off 50) (L 5157, off 25) (L 5171, off 14) (L 5176, off 24) (L 5202, off 24) (L 5256, off 35) (L 5259, off 42) 
 "any"(L 85, off 33) (L 276, off 13) (L 463, off 45) (L 469, off 31) (L 846, off 60) (L 886, off 16) (L 917, off 64) (L 1045, off 47) (L 1211, off 5) (L 1334, off 8) (L 1401, off 67) (L 1423, off 56) (L 1608, off 47) (L 1702, off 25) (L 2211, off 28) (L 2241, off 45) (L 2533, off 60) (L 2545, off 18) (L 2572, off 64) (L 2709, off 24) (L 2902, off 51) (L 2961, off 42) (L 3089, off 52) (L 3206, off 34) (L 3534, off 50) (L 3780, off 36) (L 3801, off 46) (L 3843, off 35) (L 3891, off 20) (L 4002, off 9) (L 4046, off 55) (L 4128, off 57) (L 4160, off 4) (L 4267, off 61) (L 4402, off 17) (L 4493, off 34) (L 4616, off 16) (L 4620, off 10) (L 4637, off 66) (L 4845, off 54) (L 4922, off 55) (L 4938, off 4) (L 4938, off 33) (L 4947, off 26) (L 4959, off 25) (L 4989, off 48) (L 4991, off 24) (L 4991, off 36) (L 4998, off 9) (L 4998, off 50) (L 5011, off 62) (L 5021, off 57) (L 5027, off 33) (L 5028, off 8) (L 5031, off 20) (L 5036, off 55) (L 5037, off 69) (L 5049, off 36) (L 5069, off 31) (L 5077, off 68) (L 5108, off 28) (L 5121, off 34) (L 5139, off 3) (L 5142, off 65) (L 5146, off 17) (L 5148, off 25) (L 5151, off 39) (L 5152, off 47) (L 5153, off 65) (L 5154, off 35) (L 5219, off 57) (L 5228, off 0) (L 5249, off 31) 
 "then"(L 41, off 32) (L 218, off 50) (L 249, off 67) (L 425, off 8) (L 479, off 56) (L 502, off 67) (L 505, off 49) (L 552, off 64) (L 558, off 46) (L 569, off 30) (L 641, off 0) (L 655, off 29) (L 781, off 47) (L 864, off 59) (L 1039, off 51) (L 1085, off 20) (L 1088, off 0) (L 1103, off 50) (L 1109, off 0) (L 1301, off 66) (L 1430, off 23) (L 1491, off 5) (L 1574, off 8) (L 1650, off 53) (L 1681, off 22) (L 1774, off 40) (L 1775, off 58) (L 1834, off 33) (L 1889, off 0) (L 1891, off 55) (L 1908, off 62) (L 1978, off 33) (L 2027, off 60) (L 2153, off 27) (L 2263, off 36) (L 2294, off 56) (L 2303, off 39) (L 2305, off 25) (L 2445, off 16) (L 2447, off 51) (L 2561, off 16) (L 2676, off 30) (L 2681, off 0) (L 2719, off 8) (L 2769, off 67) (L 2803, off 58) (L 2828, off 24) (L 3061, off 42) (L 3098, off 32) (L 3130, off 7) (L 3291, off 54) (L 3297, off 38) (L 3298, off 63) (L 3302, off 31) (L 3328, off 54) (L 3640, off 59) (L 3657, off 20) (L 3916, off 51) (L 3937, off 0) (L 4001, off 0) (L 4175, off 47) (L 4271, off 0) (L 4299, off 17) (L 4318, off 7) (L 4343, off 56) (L 4390, off 44) (L 4411, off 56) (L 4468, off 55) (L 4617, off 26) (L 4669, off 0) (L 4780, off 25) (L 4781, off 67) (L 4810, off 56) (L 4818, off 53) (L 4827, off 29) 
 "along"(L 180, off 42) (L 356, off 0) (L 515, off 27) (L 527, off 52) (L 670, off 61) (L 720, off 15) (L 768, off 50) (L 837, off 17) (L 923, off 9) (L 992, off 14) (L 1030, off 17) (L 1036, off 62) (L 1076, off 30) (L 1157, off 8) (L 1229, off 28) (L 1232, off 8) (L 1261, off 42) (L 1264, off 62) (L 1276, off 9) (L 1300, off 36) (L 1366, off 19) (L 1390, off 58) (L 1410, off 54) (L 1422, off 40) (L 1429, off 19) (L 1435, off 19) (L 1460, off 61) (L 1502, off 12) (L 1510, off 23) (L 1557, off 8) (L 1633, off 16) (L 1665, off 7) (L 1697, off 52) (L 1915, off 54) (L 2022, off 33) (L 2034, off 36) (L 2109, off 35) (L 2200, off 39) (L 2220, off 45) (L 2233, off 61) (L 2247, off 28) (L 2471, off 58) (L 2514, off 40) (L 2515, off 25) (L 2543, off 55) (L 2603, off 48) (L 2732, off 25) (L 2754, off 37) (L 2770, off 40) (L 2772, off 23) (L 2777, off 27) (L 2786, off 0) (L 2851, off 38) (L 2873, off 0) (L 3003, off 41) (L 3056, off 54) (L 3065, off 50) (L 3145, off 64) (L 3156, off 65) (L 3193, off 8) (L 3272, off 47) (L 3545, off 0) (L 3658, off 39) (L 3861, off 10) (L 3887, off 32) (L 3889, off 65) (L 3942, off 53) (L 3944, off 0) (L 4087, off 11) (L 4141, off 55) (L 4226, off 54) (L 4241, off 53) (L 4360, off 26) (L 4578, off 0) (L 4607, off 12) (L 4716, off 8) (L 4806, off 39) 
 "across"(L 179, off 5) (L 291, off 63) (L 360, off 20) (L 383, off 61) (L 433, off 44) (L 514, off 41) (L 665, off 62) (L 730, off 7) (L 1343, off 35) (L 1377, off 20) (L 1422, off 17) (L 1427, off 5) (L 1516, off 14) (L 1520, off 17) (L 1545, off 44) (L 1557, off 55) (L 1586, off 15) (L 1626, off 0) (L 1698, off 29) (L 1876, off 11) (L 1913, off 54) (L 2027, off 15) (L 2038, off 37) (L 2055, off 60) (L 2070, off 36) (L 2196, off 18) (L 2280, off 51) (L 2290, off 9) (L 2322, off 37) (L 2333, off 22) (L 2351, off 20) (L 2354, off 21) (L 2359, off 35) (L 2419, off 13) (L 2435, off 19) (L 2463, off 0) (L 2493, off 57) (L 2525, off 28) (L 2598, off 5) (L 2642, off 33) (L 2654, off 0) (L 2719, off 49) (L 2724, off 13) (L 2772, off 0) (L 2791, off 64) (L 2890, off 43) (L 3094, off 36) (L 3142, off 5) (L 3169, off 21) (L 3198, off 34) (L 3210, off 56) (L 3328, off 31) (L 3331, off 65) (L 3336, off 0) (L 3340, off 19) (L 3409, off 25) (L 3441, off 25) (L 3442, off 46) (L 3478, off 23) (L 3542, off 17) (L 3544, off 28) (L 3556, off 56) (L 3563, off 31) (L 3606, off 37) (L 3661, off 33) (L 3790, off 39) (L 3869, off 0) (L 3915, off 52) (L 3953, off 50) (L 4240, off 22) (L 4327, off 4) (L 4367, off 51) (L 4377, off 45) (L 4383, off 13) (L 4520, off 55) (L 4661, off 0) (L 4691, off 7) (L 4701, off 62) (L 4851, off 12) 
 "under"(L 5, off 10) (L 388, off 13) (L 444, off 8) (L 465, off 21) (L 521, off 14) (L 656, off 25) (L 675, off 45) (L 756, off 4) (L 885, off 0) (L 942, off 14) (L 997, off 8) (L 1006, off 25) (L 1009, off 13) (L 1012, off 55) (L 1013, off 27) (L 1039, off 36) (L 1137, off 60) (L 1199, off 31) (L 1283, off 48) (L 1566, off 30) (L 1575, off 8) (L 1651, off 43) (L 1702, off 52) (L 1726, off 41) (L 1753, off 16) (L 1758, off 42) (L 1791, off 6) (L 1881, off 0) (L 1891, off 44) (L 2097, off 49) (L 2164, off 49) (L 2257, off 0) (L 2296, off 59) (L 2318, off 43) (L 2501, off 39) (L 2509, off 5) (L 2553, off 12) (L 2647, off 16) (L 2679, off 32) (L 2759, off 18) (L 2781, off 49) (L 3055, off 29) (L 3070, off 19) (L 3170, off 7) (L 3256, off 31) (L 3265, off 21) (L 3278, off 43) (L 3283, off 0) (L 3296, off 48) (L 3311, off 4) (L 3342, off 46) (L 3345, off 53) (L 3348, off 0) (L 3350, off 34) (L 3351, off 0) (L 3368, off 8) (L 3382, off 64) (L 3417, off 20) (L 3462, off 45) (L 3471, off 12) (L 3480, off 35) (L 3528, off 0) (L 3595, off 25) (L 3616, off 34) (L 3682, off 21) (L 3696, off 18) (L 3739, off 66) (L 3849, off 9) (L 4085, off 13) (L 4182, off 51) (L 4237, off 0) (L 4391, off 22) (L 4415, off 38) (L 4647, off 49) (L 4863, off 9) (L 5005, off 10) (L 5060, off 36) (L 5109, off 29) (L 5180, off 44) 
 "major"(L 303, off 10) (L 306, off 20) (L 311, off 18) (L 315, off 4) (L 319, off 24) (L 324, off 4) (L 332, off 4) (L 346, off 4) (L 356, off 39) (L 365, off 5) (L 497, off 4) (L 760, off 41) (L 803, off 33) (L 808, off 8) (L 810, off 4) (L 816, off 16) (L 819, off 24) (L 821, off 11) (L 823, off 48) (L 834, off 53) (L 865, off 64) (L 873, off 57) (L 876, off 4) (L 880, off 4) (L 888, off 55) (L 890, off 33) (L 957, off 33) (L 2924, off 27) (L 2932, off 46) (L 2938, off 4) (L 2954, off 58) (L 2969, off 21) (L 2974, off 49) (L 2976, off 53) (L 2979, off 22) (L 3791, off 42) (L 3806, off 4) (L 3810, off 4) (L 3812, off 44) (L 3818, off 24) (L 3824, off 4) (L 3834, off 55) (L 3844, off 46) (L 3850, off 0) (L 4030, off 51) (L 4047, off 0) (L 4094, off 4) (L 4098, off 4) (L 4421, off 30) (L 4427, off 47) (L 4431, off 4) (L 4438, off 4) (L 4446, off 4) (L 4456, off 4) (L 4462, off 59) (L 4477, off 62) (L 4489, off 66) (L 4494, off 37) (L 4495, off 52) (L 4496, off 29) (L 4498, off 58) (L 4542, off 4) (L 4544, off 4) (L 4630, off 51) (L 4633, off 4) (L 4637, off 9) (L 4662, off 53) (L 4664, off 12) (L 4666, off 31) (L 4668, off 18) (L 4680, off 35) (L 4681, off 48) (L 4682, off 55) (L 4689, off 20) (L 4690, off 61) (L 4707, off 41) (L 4720, off 4) (L 4728, off 59) (L 4734, off 49) (L 4741, off 66) 
 "colt"(L 273, off 13) (L 463, off 17) (L 469, off 35) (L 1060, off 21) (L 1063, off 4) (L 1074, off 4) (L 1076, off 17) (L 1083, off 50) (L 1086, off 64) (L 1092, off 19) (L 1097, off 35) (L 1103, off 27) (L 1117, off 21) (L 1169, off 39) (L 1313, off 0) (L 1323, off 0) (L 1324, off 12) (L 1325, off 58) (L 1328, off 54) (L 1523, off 61) (L 1527, off 10) (L 1544, off 43) (L 1569, off 50) (L 1590, off 55) (L 1593, off 36) (L 1607, off 50) (L 1610, off 11) (L 1619, off 50) (L 1748, off 52) (L 1753, off 65) (L 1781, off 57) (L 1820, off 58) (L 1824, off 11) (L 1827, off 40) (L 1827, off 67) (L 1853, off 46) (L 1884, off 11) (L 1885, off 63) (L 1892, off 48) (L 1931, off 17) (L 1952, off 0) (L 1952, off 65) (L 1979, off 55) (L 1986, off 38) (L 2119, off 58) (L 2152, off 57) (L 2173, off 36) (L 2366, off 6) (L 2380, off 16) (L 2532, off 33) (L 2534, off 19) (L 2539, off 48) (L 2565, off 57) (L 2579, off 42) (L 2633, off 34) (L 2801, off 10) (L 3078, off 0) (L 3091, off 22) (L 3094, off 0) (L 3103, off 61) (L 3127, off 0) (L 3128, off 56) (L 3155, off 28) (L 3161, off 64) (L 3184, off 65) (L 3320, off 19) (L 3581, off 4) (L 3588, off 15) (L 3691, off 5) (L 3692, off 4) (L 3695, off 17) (L 3710, off 0) (L 3711, off 0) (L 3717, off 29) (L 3749, off 13) (L 4089, off 39) (L 4189, off 21) (L 4461, off 6) (L 4464, off 21) (L 4522, off 20) (L 4862, off 67) 
 "through"(L 179, off 37) (L 414, off 22) (L 465, off 0) (L 542, off 62) (L 620, off 0) (L 621, off 53) (L 647, off 0) (L 759, off 21) (L 767, off 0) (L 770, off 42) (L 867, off 24) (L 906, off 49) (L 972, off 29) (L 1040, off 28) (L 1061, off 53) (L 1116, off 56) (L 1237, off 40) (L 1477, off 0) (L 1545, off 23) (L 1596, off 50) (L 1675, off 8) (L 1842, off 8) (L 1855, off 64) (L 1863, off 18) (L 1865, off 31) (L 1953, off 25) (L 2026, off 56) (L 2092, off 63) (L 2103, off 26) (L 2141, off 7) (L 2142, off 38) (L 2177, off 13) (L 2195, off 26) (L 2203, off 27) (L 2213, off 9) (L 2251, off 37) (L 2324, off 0) (L 2433, off 41) (L 2528, off 36) (L 2542, off 6) (L 2645, off 50) (L 2671, off 25) (L 2683, off 8) (L 2737, off 0) (L 2754, off 21) (L 2756, off 3) (L 2890, off 23) (L 3004, off 44) (L 3009, off 30) (L 3037, off 53) (L 3043, off 8) (L 3056, off 15) (L 3159, off 23) (L 3196, off 43) (L 3291, off 0) (L 3303, off 32) (L 3340, off 45) (L 3413, off 45) (L 3438, off 29) (L 3443, off 40) (L 3473, off 0) (L 3483, off 55) (L 3523, off 59) (L 3549, off 36) (L 3600, off 37) (L 3627, off 10) (L 3665, off 26) (L 3694, off 44) (L 3711, off 33) (L 3720, off 22) (L 3859, off 22) (L 3905, off 62) (L 3962, off 54) (L 4046, off 27) (L 4206, off 17) (L 4290, off 0) (L 4300, off 4) (L 4654, off 33) (L 4780, off 46) (L 4841, off 20) (L 5015, off 0) (L 5021, off 39) 
 "Project"(L 1, off 1) (L 5, off 33) (L 4896, off 11) (L 4917, off 25) (L 4918, off 57) (L 4936, off 15) (L 4938, off 58) (L 4939, off 64) (L 4944, off 52) (L 4947, off 43) (L 4952, off 14) (L 4953, off 57) (L 4958, off 7) (L 4961, off 33) (L 4963, off 64) (L 4965, off 40) (L 4968, off 10) (L 4969, off 61) (L 4975, off 53) (L 4976, off 59) (L 4978, off 15) (L 4979, off 31) (L 4981, off 60) (L 4989, off 58) (L 4994, off 48) (L 4997, off 20) (L 4998, off 23) (L 4999, off 8) (L 4999, off 62) (L 5005, off 33) (L 5008, off 25) (L 5013, off 17) (L 5016, off 0) (L 5019, off 25) (L 5023, off 7) (L 5026, off 51) (L 5028, off 39) (L 5033, off 58) (L 5039, off 23) (L 5041, off 23) (L 5045, off 50) (L 5049, off 40) (L 5053, off 26) (L 5057, off 16) (L 5059, off 30) (L 5061, off 5) (L 5065, off 17) (L 5067, off 9) (L 5071, off 45) (L 5075, off 5) (L 5083, off 21) (L 5085, off 52) (L 5088, off 9) (L 5089, off 23) (L 5094, off 8) (L 5096, off 36) (L 5097, off 36) (L 5106, off 60) (L 5107, off 56) (L 5108, off 59) (L 5147, off 20) (L 5149, off 30) (L 5152, off 51) (L 5154, off 0) (L 5157, off 46) (L 5159, off 0) (L 5166, off 47) (L 5167, off 28) (L 5168, off 63) (L 5170, off 25) (L 5171, off 24) (L 5176, off 34) (L 5179, off 4) (L 5184, off 52) (L 5202, off 47) (L 5205, off 0) (L 5231, off 17) (L 5237, off 38) (L 5240, off 51) (L 5242, off 60) (L 5246, off 0) (L 5256, off 41) (L 5257, off 39) 
 "close"(L 413, off 8) (L 429, off 51) (L 459, off 6) (L 619, off 22) (L 645, off 19) (L 996, off 31) (L 1084, off 13) (L 1091, off 52) (L 1144, off 0) (L 1293, off 0) (L 1315, off 39) (L 1333, off 45) (L 1336, off 54) (L 1342, off 63) (L 1344, off 52) (L 1403, off 3) (L 1405, off 7) (L 1438, off 61) (L 1489, off 12) (L 1520, off 65) (L 1523, off 28) (L 1525, off 29) (L 1559, off 50) (L 1584, off 44) (L 1611, off 26) (L 1630, off 34) (L 1633, off 50) (L 1757, off 0) (L 1780, off 17) (L 1791, off 0) (L 1817, off 5) (L 1828, off 65) (L 1854, off 54) (L 1858, off 60) (L 1918, off 33) (L 1939, off 41) (L 1955, off 20) (L 2116, off 8) (L 2117, off 52) (L 2209, off 53) (L 2218, off 37) (L 2225, off 45) (L 2264, off 34) (L 2327, off 21) (L 2390, off 38) (L 2426, off 64) (L 2428, off 5) (L 2544, off 25) (L 2608, off 40) (L 2742, off 63) (L 2792, off 57) (L 2835, off 29) (L 2843, off 37) (L 2871, off 45) (L 2880, off 13) (L 3078, off 5) (L 3152, off 26) (L 3207, off 5) (L 3222, off 42) (L 3257, off 40) (L 3331, off 0) (L 3537, off 35) (L 3595, off 19) (L 3620, off 58) (L 3651, off 61) (L 3672, off 0) (L 3680, off 63) (L 3691, off 19) (L 3753, off 26) (L 3864, off 47) (L 3882, off 46) (L 3888, off 29) (L 3956, off 22) (L 3980, off 11) (L 4115, off 41) (L 4136, off 53) (L 4139, off 33) (L 4143, off 46) (L 4149, off 20) (L 4219, off 52) (L 4246, off 43) (L 4363, off 0) (L 4679, off 60) (L 4797, off 19) (L 4806, off 0) 
 "mare"(L 234, off 11) (L 239, off 9) (L 262, off 27) (L 263, off 50) (L 267, off 62) (L 269, off 20) (L 278, off 24) (L 279, off 24) (L 306, off 10) (L 312, off 11) (L 316, off 0) (L 347, off 26) (L 361, off 66) (L 385, off 43) (L 394, off 4) (L 401, off 22) (L 409, off 33) (L 469, off 43) (L 512, off 52) (L 540, off 12) (L 544, off 26) (L 547, off 31) (L 548, off 62) (L 558, off 61) (L 562, off 41) (L 564, off 53) (L 572, off 63) (L 653, off 34) (L 750, off 39) (L 782, off 61) (L 838, off 19) (L 878, off 32) (L 1118, off 0) (L 1150, off 10) (L 1150, off 26) (L 1152, off 44) (L 1169, off 18) (L 1172, off 27) (L 1249, off 33) (L 1268, off 44) (L 1316, off 15) (L 1322, off 55) (L 1323, off 55) (L 1349, off 67) (L 1544, off 30) (L 1590, off 42) (L 1607, off 37) (L 1820, off 45) (L 1852, off 4) (L 1885, off 36) (L 1909, off 49) (L 1931, off 4) (L 1995, off 24) (L 2045, off 45) (L 2152, off 44) (L 2173, off 23) (L 2352, off 10) (L 2369, off 58) (L 2947, off 40) (L 2959, off 9) (L 2971, off 59) (L 3033, off 57) (L 3041, off 11) (L 3049, off 7) (L 3068, off 0) (L 3079, off 7) (L 3084, off 59) (L 3098, off 7) (L 3137, off 35) (L 3539, off 45) (L 3655, off 33) (L 3660, off 24) (L 3670, off 20) (L 3748, off 19) (L 3761, off 54) (L 3881, off 16) (L 3925, off 19) (L 3926, off 54) (L 3936, off 14) (L 3937, off 55) (L 3954, off 31) (L 3990, off 46) (L 4013, off 4) (L 4097, off 66) (L 4462, off 53) (L 4483, off 37) (L 4862, off 28) 
 "trail"(L 355, off 41) (L 435, off 55) (L 462, off 36) (L 505, off 36) (L 518, off 18) (L 588, off 34) (L 605, off 14) (L 606, off 62) (L 692, off 61) (L 1257, off 10) (L 1342, off 45) (L 1762, off 5) (L 1771, off 26) (L 1785, off 14) (L 1795, off 29) (L 1915, off 64) (L 1917, off 50) (L 1923, off 59) (L 1927, off 24) (L 2001, off 45) (L 2022, off 43) (L 2163, off 23) (L 2352, off 66) (L 2359, off 19) (L 2365, off 48) (L 2415, off 31) (L 2426, off 33) (L 2445, off 57) (L 2472, off 0) (L 2547, off 63) (L 2598, off 31) (L 2603, off 4) (L 2613, off 20) (L 2689, off 32) (L 2693, off 16) (L 2709, off 15) (L 2715, off 38) (L 2719, off 32) (L 2732, off 0) (L 2753, off 18) (L 3004, off 16) (L 3005, off 47) (L 3043, off 48) (L 3048, off 34) (L 3062, off 18) (L 3065, off 0) (L 3065, off 61) (L 3162, off 30) (L 3176, off 0) (L 3184, off 31) (L 3329, off 4) (L 3346, off 46) (L 3390, off 41) (L 3409, off 15) (L 3439, off 0) (L 3441, off 61) (L 3531, off 47) (L 3831, off 13) (L 3852, off 23) (L 3860, off 64) (L 3867, off 32) (L 4009, off 8) (L 4027, off 53) (L 4061, off 19) (L 4078, off 8) (L 4079, off 47) (L 4080, off 64) (L 4083, off 38) (L 4139, off 53) (L 4144, off 62) (L 4184, off 41) (L 4223, off 63) (L 4226, off 64) (L 4307, off 0) (L 4332, off 33) (L 4361, off 10) (L 4365, off 62) (L 4375, off 16) (L 4377, off 62) (L 4384, off 9) (L 4400, off 17) (L 4531, off 16) (L 4578, off 16) (L 4591, off 54) (L 4646, off 61) (L 4738, off 40) (L 4770, off 0) 
 "stood"(L 159, off 24) (L 410, off 28) (L 430, off 10) (L 504, off 11) (L 552, off 11) (L 581, off 29) (L 583, off 4) (L 772, off 0) (L 873, off 13) (L 969, off 57) (L 972, off 12) (L 999, off 60) (L 1012, off 43) (L 1014, off 47) (L 1031, off 0) (L 1063, off 49) (L 1085, off 0) (L 1241, off 0) (L 1413, off 31) (L 1418, off 19) (L 1541, off 38) (L 1579, off 11) (L 1674, off 52) (L 1794, off 9) (L 1841, off 48) (L 1844, off 31) (L 1971, off 59) (L 2037, off 64) (L 2114, off 59) (L 2295, off 51) (L 2354, off 3) (L 2394, off 35) (L 2400, off 9) (L 2402, off 12) (L 2472, off 30) (L 2605, off 15) (L 2694, off 13) (L 2712, off 23) (L 2729, off 48) (L 2738, off 14) (L 2772, off 56) (L 2792, off 30) (L 2807, off 32) (L 2827, off 20) (L 3030, off 13) (L 3032, off 6) (L 3032, off 50) (L 3068, off 39) (L 3075, off 53) (L 3113, off 22) (L 3150, off 35) (L 3191, off 52) (L 3197, off 60) (L 3213, off 14) (L 3252, off 12) (L 3311, off 23) (L 3321, off 16) (L 3336, off 30) (L 3368, off 33) (L 3406, off 30) (L 3442, off 3) (L 3450, off 33) (L 3496, off 7) (L 3535, off 14) (L 3546, off 58) (L 3555, off 43) (L 3574, off 8) (L 3626, off 27) (L 3634, off 27) (L 3680, off 57) (L 3708, off 61) (L 3741, off 11) (L 3746, off 34) (L 3749, off 32) (L 3754, off 19) (L 4047, off 58) (L 4157, off 41) (L 4219, off 46) (L 4326, off 6) (L 4329, off 12) (L 4350, off 38) (L 4633, off 36) (L 4699, off 15) (L 4720, off 34) (L 4723, off 4) (L 4781, off 0) (L 4805, off 9) (L 4851, off 33) 
 "toward"(L 185, off 46) (L 536, off 29) (L 554, off 12) (L 569, off 65) (L 582, off 56) (L 588, off 16) (L 607, off 65) (L 850, off 52) (L 855, off 17) (L 1016, off 28) (L 1016, off 56) (L 1022, off 55) (L 1074, off 32) (L 1076, off 0) (L 1106, off 20) (L 1141, off 12) (L 1149, off 9) (L 1241, off 29) (L 1244, off 15) (L 1329, off 8) (L 1391, off 41) (L 1453, off 7) (L 1480, off 36) (L 1698, off 46) (L 1779, off 0) (L 1792, off 21) (L 1869, off 14) (L 1869, off 47) (L 1892, off 37) (L 1900, off 0) (L 1924, off 45) (L 1979, off 44) (L 1990, off 15) (L 2039, off 60) (L 2196, off 36) (L 2281, off 0) (L 2281, off 54) (L 2286, off 63) (L 2290, off 25) (L 2300, off 49) (L 2304, off 6) (L 2328, off 12) (L 2345, off 48) (L 2374, off 46) (L 2389, off 6) (L 2412, off 58) (L 2461, off 56) (L 2535, off 21) (L 2695, off 28) (L 2831, off 53) (L 2836, off 12) (L 2846, off 7) (L 2855, off 0) (L 2865, off 44) (L 3072, off 17) (L 3074, off 30) (L 3077, off 36) (L 3166, off 40) (L 3215, off 42) (L 3334, off 46) (L 3345, off 36) (L 3389, off 64) (L 3523, off 0) (L 3527, off 45) (L 3561, off 65) (L 3562, off 51) (L 3586, off 4) (L 3592, off 64) (L 3620, off 5) (L 3620, off 43) (L 3635, off 19) (L 3637, off 0) (L 3666, off 5) (L 3692, off 48) (L 3694, off 62) (L 3709, off 26) (L 3712, off 15) (L 3914, off 41) (L 3941, off 40) (L 3960, off 56) (L 3987, off 7) (L 3987, off 64) (L 4243, off 33) (L 4325, off 33) (L 4351, off 60) (L 4355, off 0) (L 4555, off 46) (L 4707, off 30) (L 4736, off 54) (L 4774, off 0) (L 4777, off 0) 
